BillingRate|Comment|CostRate|Date|Hours|ID|IsBillable|JobID|TaskID|UserID
100||10|2012-11-27|2|4Ce5y_FeDaHiqnI3l_petyQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|46v3MLel1CTGHD7u9odU5qw2|4loX0hNU8dKi9_KPuMlfOzQ2
100||10|2012-11-27|4|4VNGWTxKB5q9Pd9iBUvT0Sg2|false|4rEQOUAJu8tAMt7vrNJrVxA2|46v3MLel1CTGHD7u9odU5qw2|4loX0hNU8dKi9_KPuMlfOzQ2
100||10|2012-11-28|3|4ZshSD-cv0e2fGy-sQg5rTQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2012-11-29|2|4U4fuWtwF8RnSHadlV7Xjug2|false|4rEQOUAJu8tAMt7vrNJrVxA2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2012-11-30|8|4PjY_yb6jduMqOd3lVRQCAQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2012-12-01|6|4OOFHnE56jUp6pJ9UlL5oHQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2012-12-01|2|49uGHPzWHzjRuAiLzhdmjlQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||75|2012-12-01|2|4KneSmaJhisb4CBSA3wdung2|false|4yP6pbhwAhafIHC_b2IhCEw2|4WlrYJgAMQvz1lXLgu6gcGg2|4L7d9-_eoPMx6qmGd0jImLA2
100||10|2012-12-03|1|4lkE1TBEEE9mHet6m5B3-Ww2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2012-12-04|3|4zHWmG-1iea4fpVcRiL-3KQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||75|2012-12-05|1|439WMQ5eeNLMU3CK5p-iN9w2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|4L7d9-_eoPMx6qmGd0jImLA2
100|This note is to show some space. This note is to show some space. This note is to show some space. This note is to show some space.|75|2012-12-08|3|434XyLaoDGeflq6glJPwBeA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|4L7d9-_eoPMx6qmGd0jImLA2
100||75|2012-12-21|8|4GPsXfdMAWRJm0n_huOc4ig2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|4L7d9-_eoPMx6qmGd0jImLA2
100||10|2012-12-26|2|4kDdwbaMj0ShaTIiHnT3qmw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|4loX0hNU8dKi9_KPuMlfOzQ2
100||10|2012-12-30|1|4A9NO7fNPgbd0M1iDDyYHcQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2012-12-31|1|4BlugLRhUpPDvde8cN8XKkQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2012-12-31|5.5|42GNllzCjYgsHpMMA2XmLGg2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-07|0.2|4pNaLlkFHQezZg1hJW4oALQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-07|4|4HWo5kmDPDmN4nR48_bmpQg2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-08|3|4KasVrNMad3CNyHnsho6IJQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-09|2|4mPHWxNSDHc1ivDXYSl-K-w2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-09|4|42prURHkvbZ-DImdHPrw9zQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-09|1|4kTHAPbfjI58bszxVU5pYgQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-09|1|4R5biHiYUeqvlNcK6Ec-yEg2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-10|4|4iuj1a4aK1kd92kGghW3MKg2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-11|4|4oDjnapYZOAFuzqXAuYCLNQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-14|4|4EHjPnexKSGuwENi1S_ndEw2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-15|3|4spynspeuDhhfKrw8Kr2v3w2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-21|0.1|4f28HfZ6y6yQEi4D-3knn-g2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-21|0.1|4yfsaMkNlUgKz7owJvFUWrg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-21|0.1|4TE8B1tsTnt7RUnUnpjdxNQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-21|0.1|4_sP-Jq6to_u1NjA5bOjwmg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-21|0.1|4WqFhFBpsl8TeDtiOPwl13g2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-21|0.1|4-Y6yZyUtQPI_NhU7QcT-wQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-22|0.1|4JmUnLSBRtk34yIHMYXFNVQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-22|0.1|4kUalnHoZoyFM0al9a4SLSg2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-22|0.1|4zjdVL_XJtK5X2XVub0M0wQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-22|0.1|4bYfCZy6v6bkBF-dD4A9exg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-22|0.1|4HKmn8fGpbo24ytw1hivpcg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|4VRDpYL8o9AwipCVCYDuyhA2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|4BWPR80dNVk0wG5lmrzU8Gg2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|4cfa5llFvxutXCYzXxof36g2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|4_JfdgOCer_fTo3zLrai3YQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|41qlXipYjlvcWVxeacqDkOA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|4hy7xAEEr3tS8jC6oa5Uvcw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|4f-5LPE83IwvJnmpdx8tdVw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-23|0.1|46UXTIHt5BI84FjZc-Hq0KA2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4-r31KJOWFa3hUtX4RUEk8g2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|45P7C9NYyAtWhv3QeN9_xtA2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4tmh-PIkc_Mei_18W9_6VVw2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4A0kAE370sTsEzxSZjrHZaw2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4pZi5q1tcWJqxyBIvOUYh4w2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4Bl2eXokrZdrgr4rl2yGu0w2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4cp7duo1J5R2V5CC8m4NYsQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4dAn2MPOos23dh-4eoLE5ew2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|49fVPZ6JVE3SPYc1jDx7qwg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4N_Nk92P9vUdzVM0wt9DUcA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4Qq25UiBnLI-U3JWMqfF1cg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4YjbrD2MV7umOR5ReiMgO1w2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4J4Of1fMfE72joI6cmpTzwQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4SapH7V3rTarVK11CiO5QWA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4H7qx0MpdCKkZdejdTONA1A2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|487jIzj1PBLftAhK_HFwVQQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4IefRQiLtZHAxvp1MZacu5g2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4bRC1exSl7UmfJ2clJtMHOA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4WhkjedQ4zLnWWAk433ApXg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4d0cp7IRuMVPqDjiZ-U4mMA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4KCHXe9l3CB7xfzWAnzC4lQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|44LHtJYSKKoyF3JlcZN4CnQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4JsItJYhYoNiZcBvpeHyVIQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-28|0.1|4XENRsmhWaULjGIvVIld6GQ2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4KUfmoXcWEt__RPKoRKY-KQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4bTBhHXUyrrrG1WBo2rmj9w2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4BScFgSrM7-mIqiAxZxfyrQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4OgeIa1NYwmi--RO2ISrAog2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4lBWOloY8wmytitUoGa4wlA2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4U3mCjG9I35NzARpvxEmvKw2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|45ZD_W6b4XBgL9bjXSetd5w2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4hO8-i_SPDTUKsdX5vkCyPw2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4xNQvaDblWirGUGk1pK0cjw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4ccb815TXbM06M5HIJ5g85A2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4q0Dprd1fEpNIi4MnhgACCg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4ozrQtb-57M2rKu-y_bUeuw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4VvOSM8IwIhev7RsJB9vBiQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4Jgho_xoyULiKRTjG8krMrA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4ybnZQBNF_COauvpwI0dmpQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4o3yV76g4M2gtYfZZn2bqvQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4t9gD7RIJqfT2FdaFU-qa6w2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|47sxClkGqtLNK0_7qKjHLGw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|49yd8CEGUi0spablYQy7aGw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-29|0.1|4c4F9RMCeyP-8FAPbKXtENA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4U7uldk25pvyq0Iq_KZfYxQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|49wlHlPirwS_ZoOFMTnPaAQ2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4uxS9bS13ULsdaLsVmTRdfw2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4UG6AxkXyVucKcZikseTC1Q2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4RWaTVyKzqNeGImt_dv7hbA2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4aWIJUolVFL8DlS-7Qfybow2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4-b4UyyyVpFrhFvzd0_Tp4w2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4AX5sAf5JHf1h-sZWy42oPA2|false|4-IInj-xjQdEvMX_vTujIeg2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4TO6fl5SgJFzhSf8XNAtMkA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4Ejgb87_4vyEBcsj4-TGvmw2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|44-zhklAsXbPvrz8NmvFz0g2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|45qjMKRqekqbeWU8uP-4m1Q2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4Gfl__O_i_FQrtv9mJGCSLg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|46Q0Zzu2KWRjb3O-7fYuFNQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4j3CQCQmue1dGXZs1Z-AySA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4_bauyDbhhaSyIQOqceYaew2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4PaDaA1zNwYkBkSVgX7oGZg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4RtqCmKTUaTU9rgg16prdbg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4ZcL7D8_dLxpR2BynnkziFg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|48cjD8G80aki5Q_7CNcgkFA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4D64AOg8jiN_rxVLYAWqRhQ2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4Jmj9Fc4rjvSt9Omz4QTqtg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4tfHJlWJkw8SXwIWaQ5dCJA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4pecLQq3iUWPg-1lOwJfFIg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|46v3MLel1CTGHD7u9odU5qw2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4o0kvuQM0bihPEBeVW8Om3Q2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4SJ1vpMPvxQpGHF1UfEO7tA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4ZR1tebSoKEVwk3u_iwoqmA2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|46r1047ic5GHJw9nnIwp8Fg2|false|4pXOeOt_ghqnZif1H7dUtVQ2|4lTktShFbfMlEmkuWntQotQ2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4LPY1v9XOjDi-ldK0PY6nYw2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4xUKhaaKFJ9YYJkMt4BmMYg2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4ySZCiAqphxzyJekYMEN2JA2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-30|0.1|4svFVo2YydRpZ1gcPDF6Lfg2|false|4rEQOUAJu8tAMt7vrNJrVxA2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
100||10|2013-01-31|2|4xNz0TfJIgY6xjmJcSaEoyw2|false|4SXn1bX3GOxhk4wrzmJQb9A2|4WlrYJgAMQvz1lXLgu6gcGg2|40mrW5kk192oFWlHNMOmOLg2
